2025-02-11 20:21:42,849 - INFO - Starting Option Trading Model application
2025-02-24 17:06:56,282 - INFO - Application shutdown
2025-02-24 17:07:02,371 - INFO - Starting Option Trading Model application
2025-02-24 17:07:10,612 - INFO - Starting architecture benchmarking...
2025-02-24 17:23:21,136 - INFO - Starting Option Trading Model application
2025-02-24 17:23:21,136 - INFO - Using CPU for training (no GPU available)
2025-02-24 17:25:12,134 - INFO - Application terminated by user
2025-02-24 17:25:12,134 - INFO - Application shutdown
2025-02-24 17:25:18,291 - INFO - Starting Option Trading Model application
2025-02-24 17:25:18,319 - INFO - Using device: mps
2025-02-24 17:25:25,039 - INFO - Starting architecture benchmarking...
2025-02-24 19:33:57,582 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_AMZN_20250224_172542.txt
2025-02-25 15:34:13,247 - INFO - Performance metrics saved to performance_logs/GRU-GRU_AMZN_20250224_193357.txt
2025-02-25 17:16:55,557 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_AMZN_20250225_153413.txt
2025-02-25 17:16:55,575 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250225_171655.txt
2025-02-25 17:16:57,280 - INFO - Architecture visualizations saved to performance_logs
2025-02-25 17:16:57,280 - INFO - Architecture benchmarking completed successfully
2025-02-25 19:14:14,570 - INFO - Starting architecture benchmarking...
2025-02-25 19:19:19,598 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_HSBC_20250225_191436.txt
2025-02-25 19:23:24,950 - INFO - Performance metrics saved to performance_logs/GRU-GRU_HSBC_20250225_191919.txt
2025-02-25 19:27:38,725 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_HSBC_20250225_192324.txt
2025-02-25 19:27:38,727 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250225_192738.txt
2025-02-25 19:27:40,744 - INFO - Architecture visualizations saved to performance_logs
2025-02-25 19:27:40,744 - INFO - Architecture benchmarking completed successfully
2025-02-25 19:30:24,624 - INFO - Application terminated by user
2025-02-25 19:30:24,624 - INFO - Application shutdown
2025-02-26 19:47:57,228 - INFO - Starting Option Trading Model application
2025-02-26 19:47:57,254 - INFO - Using device: mps
2025-02-26 19:48:05,642 - INFO - Architecture analysis completed
2025-02-26 19:48:19,183 - INFO - Starting architecture benchmarking...
2025-02-26 20:47:09,136 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_AMZN_20250226_194857.txt
2025-02-26 21:39:04,286 - INFO - Performance metrics saved to performance_logs/GRU-GRU_AMZN_20250226_204709.txt
2025-02-26 21:44:01,259 - INFO - Application terminated by user
2025-02-26 21:44:01,259 - INFO - Application shutdown
2025-03-01 14:28:32,987 - INFO - Starting Option Trading Model application
2025-03-01 14:28:33,014 - INFO - Using device: mps
2025-03-01 14:28:35,278 - INFO - Starting architecture benchmarking...
2025-03-01 14:35:26,800 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_VALE_20250301_142905.txt
2025-03-01 14:41:51,924 - INFO - Performance metrics saved to performance_logs/GRU-GRU_VALE_20250301_143526.txt
2025-03-01 14:49:50,755 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_VALE_20250301_144151.txt
2025-03-01 14:49:50,757 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250301_144950.txt
2025-03-01 14:49:53,031 - INFO - Architecture visualizations saved to performance_logs
2025-03-01 14:49:53,031 - INFO - Architecture benchmarking completed successfully
2025-03-01 14:59:33,103 - INFO - Application terminated by user
2025-03-01 14:59:33,104 - INFO - Application shutdown
2025-03-04 20:10:21,888 - INFO - Starting Option Trading Model application
2025-03-04 20:10:21,917 - INFO - Using device: mps
2025-03-04 20:10:30,623 - INFO - Starting architecture benchmarking...
2025-03-04 20:28:49,953 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_AAPL_20250304_201050.txt
2025-03-04 20:47:44,893 - INFO - Performance metrics saved to performance_logs/GRU-GRU_AAPL_20250304_202849.txt
2025-03-04 21:08:20,652 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_AAPL_20250304_204744.txt
2025-03-04 21:08:20,658 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250304_210820.txt
2025-03-04 21:08:22,482 - INFO - Architecture visualizations saved to performance_logs
2025-03-04 21:08:22,482 - INFO - Architecture benchmarking completed successfully
2025-03-04 21:09:20,419 - INFO - Starting architecture benchmarking...
2025-03-04 23:36:57,712 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_AMZN_20250304_210933.txt
2025-03-04 23:52:39,736 - INFO - Starting Option Trading Model application
2025-03-04 23:52:39,764 - INFO - Using device: mps
2025-03-04 23:52:45,452 - INFO - Architecture analysis completed
2025-03-04 23:53:30,582 - INFO - Starting model training...
2025-03-04 23:53:46,384 - ERROR - Error during model training: could not convert string to float: 'AMZN220218C01760000'
2025-03-04 23:54:24,108 - INFO - Application terminated by user
2025-03-04 23:54:24,108 - INFO - Application shutdown
2025-03-04 23:55:01,487 - INFO - Starting Option Trading Model application
2025-03-04 23:55:01,508 - INFO - Using device: mps
2025-03-04 23:55:02,924 - INFO - Starting model training...
2025-03-04 23:58:43,497 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_BMO_20250304_235514.txt
2025-03-04 23:58:43,887 - INFO - Model training completed successfully
2025-03-04 23:59:29,073 - INFO - Starting model training...
2025-03-05 01:30:19,356 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_AMZN_20250304_235950.txt
2025-03-05 01:30:19,723 - INFO - Model training completed successfully
2025-03-05 02:40:32,603 - INFO - Application terminated by user
2025-03-05 02:40:32,603 - INFO - Application shutdown
2025-03-05 02:40:35,780 - INFO - Starting Option Trading Model application
2025-03-05 02:40:35,801 - INFO - Using device: mps
2025-03-05 02:40:37,116 - INFO - Starting model training...
2025-03-05 02:44:28,603 - ERROR - Error during model training: Insufficient data for sequence creation!
2025-03-05 02:46:02,400 - INFO - Application terminated by user
2025-03-05 02:46:02,401 - INFO - Application shutdown
2025-03-05 02:46:07,490 - INFO - Starting Option Trading Model application
2025-03-05 02:46:07,512 - INFO - Using device: mps
2025-03-05 02:46:10,498 - INFO - Application terminated by user
2025-03-05 02:46:10,499 - INFO - Application shutdown
2025-03-05 02:46:14,978 - INFO - Starting Option Trading Model application
2025-03-05 02:46:14,998 - INFO - Using device: mps
2025-03-05 02:46:21,476 - INFO - Starting model training...
2025-03-05 02:50:59,933 - INFO - Starting Option Trading Model application
2025-03-05 02:50:59,955 - INFO - Using device: mps
2025-03-05 02:51:02,818 - INFO - Starting model training...
2025-03-05 02:52:36,321 - INFO - Starting model training...
2025-03-05 02:58:09,899 - ERROR - Error during model training: Insufficient data for sequence creation!
2025-03-05 19:02:52,376 - INFO - Application terminated by user
2025-03-05 19:02:52,377 - INFO - Application shutdown
2025-03-05 19:02:57,192 - INFO - Starting Option Trading Model application
2025-03-05 19:02:57,218 - INFO - Using device: mps
2025-03-05 19:02:58,952 - INFO - Starting model training...
2025-03-05 19:05:50,650 - INFO - Starting Option Trading Model application
2025-03-05 19:05:50,675 - INFO - Using device: mps
2025-03-05 19:05:52,504 - INFO - Starting model training...
2025-03-05 19:07:00,196 - INFO - Starting Option Trading Model application
2025-03-05 19:07:00,220 - INFO - Using device: mps
2025-03-05 19:07:02,544 - INFO - Starting model training...
2025-03-05 19:25:40,712 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_AAPL_20250305_190712.txt
2025-03-05 19:25:41,205 - INFO - Model training completed successfully
2025-03-05 21:07:44,168 - INFO - Application terminated by user
2025-03-05 21:07:44,168 - INFO - Application shutdown
2025-03-05 21:07:49,409 - INFO - Starting Option Trading Model application
2025-03-05 21:07:49,435 - INFO - Using device: mps
2025-03-05 21:07:51,460 - INFO - Starting model training...
2025-03-05 22:28:38,765 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_AMZN_20250305_210810.txt
2025-03-05 22:28:39,171 - INFO - Model training completed successfully
2025-03-06 00:10:47,910 - INFO - Starting architecture benchmarking...
2025-03-06 01:47:45,339 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_TSLA_20250306_005949.txt
2025-03-06 02:18:34,710 - INFO - Performance metrics saved to performance_logs/GRU-GRU_TSLA_20250306_014745.txt
2025-03-06 02:49:42,517 - INFO - Starting Option Trading Model application
2025-03-06 02:49:42,541 - INFO - Using device: mps
2025-03-06 02:49:44,473 - INFO - Starting architecture benchmarking...
2025-03-06 03:49:58,828 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_TSLA_20250306_025015.txt
2025-03-06 04:41:08,558 - INFO - Performance metrics saved to performance_logs/GRU-GRU_TSLA_20250306_034958.txt
2025-03-06 05:26:29,253 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_TSLA_20250306_044108.txt
2025-03-06 05:26:29,268 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250306_052629.txt
2025-03-06 05:26:31,004 - INFO - Architecture visualizations saved to performance_logs
2025-03-06 05:26:31,005 - INFO - Architecture benchmarking completed successfully
2025-03-06 14:51:27,603 - INFO - Application terminated by user
2025-03-06 14:51:27,603 - INFO - Application shutdown
2025-03-10 19:41:29,495 - INFO - Starting Option Trading Model application
2025-03-10 19:41:29,518 - INFO - Using device: mps
2025-03-10 19:41:33,220 - INFO - Starting model training...
2025-03-21 00:52:15,756 - INFO - Starting Option Trading Model application
2025-03-21 00:52:15,792 - INFO - Using device: mps
2025-03-21 00:52:22,977 - INFO - Starting architecture benchmarking...
2025-03-21 03:00:15,650 - INFO - Performance metrics saved to performance_logs/LSTM-GRU Hybrid_AMZN_20250321_010206.txt
2025-03-21 05:41:56,684 - INFO - Performance metrics saved to performance_logs/GRU-GRU_AMZN_20250321_030015.txt
2025-03-21 10:07:29,240 - INFO - Performance metrics saved to performance_logs/LSTM-LSTM_AMZN_20250321_054156.txt
2025-03-21 10:07:29,260 - INFO - Architecture comparison saved to performance_logs/architecture_comparison_20250321_100729.txt
2025-03-21 10:07:34,239 - INFO - Architecture visualizations saved to performance_logs
2025-03-21 10:07:34,239 - INFO - Architecture benchmarking completed successfully
2025-03-24 10:40:46,942 - INFO - Starting Option Trading Model application
2025-03-24 10:40:46,964 - INFO - Using device: mps
2025-03-24 10:47:17,342 - INFO - Application terminated by user
2025-03-24 10:47:17,343 - INFO - Application shutdown
2025-03-27 21:48:40,080 - INFO - Starting Option Trading Model application
2025-03-27 21:48:40,105 - INFO - Using device: mps
2025-03-27 21:49:28,578 - INFO - Running predictions with model: mixed_lstm_gru_model_target_bid-ask_trained_AMZN_0305013019.pth
2025-03-27 21:49:28,581 - ERROR - Error during model prediction: local variable 'model' referenced before assignment
2025-03-27 21:52:58,366 - INFO - Application terminated by user
2025-03-27 21:52:58,366 - INFO - Application shutdown
2025-03-27 21:53:02,302 - INFO - Starting Option Trading Model application
2025-03-27 21:53:02,325 - INFO - Using device: mps
2025-03-27 21:53:09,171 - INFO - Determining model class from name: mixed_lstm_gru_model_target_bid-ask_trained_AMZN_0305013019.pth
2025-03-27 21:53:09,171 - INFO - Selected LSTM-GRU hybrid model architecture (default)
2025-03-27 21:53:22,401 - INFO - Running predictions with model: mixed_lstm_gru_model_target_bid-ask_trained_AMZN_0305013019.pth
2025-03-27 21:53:22,402 - INFO - Running model for AMZN with 1300761 samples
2025-03-27 21:53:22,402 - INFO - Dataset features: 146, targets: 2
2025-03-27 21:53:22,402 - INFO - Loading model from: models/mixed_lstm_gru_model_target_bid-ask_trained_AMZN_0305013019.pth
2025-03-27 21:53:22,402 - INFO - Model class: HybridRNNModel
2025-03-27 21:53:22,402 - INFO - Input size: 146, Output size: 2
2025-03-27 21:53:22,402 - INFO - Creating HybridRNNModel with hidden sizes: LSTM=128, GRU=128
2025-03-27 21:53:22,417 - INFO - Loading model state dict
2025-03-27 21:53:22,424 - ERROR - Error loading model: Error(s) in loading state_dict for HybridRNNModel:
	size mismatch for input_bn.weight: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.bias: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_mean: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_var: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for lstm.weight_ih_l0: copying a param with shape torch.Size([256, 218]) from checkpoint, the shape in current model is torch.Size([512, 146]).
	size mismatch for lstm.weight_hh_l0: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.weight_ih_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.weight_hh_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for mid_bn.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for gru.weight_ih_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.weight_ih_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for bn_final.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for fc1.weight: copying a param with shape torch.Size([32, 64]) from checkpoint, the shape in current model is torch.Size([64, 128]).
	size mismatch for fc1.bias: copying a param with shape torch.Size([32]) from checkpoint, the shape in current model is torch.Size([64]).
	size mismatch for fc2.weight: copying a param with shape torch.Size([2, 32]) from checkpoint, the shape in current model is torch.Size([2, 64]).
2025-03-27 21:53:22,424 - ERROR - Error in run_existing_model: Error(s) in loading state_dict for HybridRNNModel:
	size mismatch for input_bn.weight: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.bias: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_mean: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_var: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for lstm.weight_ih_l0: copying a param with shape torch.Size([256, 218]) from checkpoint, the shape in current model is torch.Size([512, 146]).
	size mismatch for lstm.weight_hh_l0: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.weight_ih_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.weight_hh_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for mid_bn.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for gru.weight_ih_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.weight_ih_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for bn_final.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for fc1.weight: copying a param with shape torch.Size([32, 64]) from checkpoint, the shape in current model is torch.Size([64, 128]).
	size mismatch for fc1.bias: copying a param with shape torch.Size([32]) from checkpoint, the shape in current model is torch.Size([64]).
	size mismatch for fc2.weight: copying a param with shape torch.Size([2, 32]) from checkpoint, the shape in current model is torch.Size([2, 64]).
2025-03-27 21:53:22,424 - ERROR - Error during model prediction: Error(s) in loading state_dict for HybridRNNModel:
	size mismatch for input_bn.weight: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.bias: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_mean: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for input_bn.running_var: copying a param with shape torch.Size([218]) from checkpoint, the shape in current model is torch.Size([146]).
	size mismatch for lstm.weight_ih_l0: copying a param with shape torch.Size([256, 218]) from checkpoint, the shape in current model is torch.Size([512, 146]).
	size mismatch for lstm.weight_hh_l0: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l0: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.weight_ih_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.weight_hh_l1: copying a param with shape torch.Size([256, 64]) from checkpoint, the shape in current model is torch.Size([512, 128]).
	size mismatch for lstm.bias_ih_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for lstm.bias_hh_l1: copying a param with shape torch.Size([256]) from checkpoint, the shape in current model is torch.Size([512]).
	size mismatch for mid_bn.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for mid_bn.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for gru.weight_ih_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l0: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l0: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.weight_ih_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.weight_hh_l1: copying a param with shape torch.Size([192, 64]) from checkpoint, the shape in current model is torch.Size([384, 128]).
	size mismatch for gru.bias_ih_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for gru.bias_hh_l1: copying a param with shape torch.Size([192]) from checkpoint, the shape in current model is torch.Size([384]).
	size mismatch for bn_final.weight: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.bias: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_mean: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for bn_final.running_var: copying a param with shape torch.Size([64]) from checkpoint, the shape in current model is torch.Size([128]).
	size mismatch for fc1.weight: copying a param with shape torch.Size([32, 64]) from checkpoint, the shape in current model is torch.Size([64, 128]).
	size mismatch for fc1.bias: copying a param with shape torch.Size([32]) from checkpoint, the shape in current model is torch.Size([64]).
	size mismatch for fc2.weight: copying a param with shape torch.Size([2, 32]) from checkpoint, the shape in current model is torch.Size([2, 64]).
2025-03-27 21:54:11,246 - INFO - Application terminated by user
2025-03-27 21:54:11,246 - INFO - Application shutdown
2025-03-27 21:56:52,928 - INFO - Starting Option Trading Model application
2025-03-27 21:56:52,949 - INFO - Using device: mps
2025-03-27 21:56:55,223 - INFO - Starting model training...
2025-03-27 21:57:40,006 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_MSFT_20250327_215727.txt
2025-03-27 21:57:40,284 - INFO - Model training completed successfully
2025-03-27 21:58:06,461 - INFO - Starting model training...
2025-03-27 21:58:24,488 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_AAPL_20250327_215813.txt
2025-03-27 21:58:24,763 - INFO - Model training completed successfully
2025-03-27 22:22:47,732 - INFO - Starting model training...
2025-03-27 22:23:10,822 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_MSFT_20250327_222300.txt
2025-03-27 22:23:11,095 - INFO - Model training completed successfully
2025-03-27 22:25:15,242 - INFO - Application terminated by user
2025-03-27 22:25:15,242 - INFO - Application shutdown
2025-03-27 22:25:18,853 - INFO - Starting Option Trading Model application
2025-03-27 22:25:18,876 - INFO - Using device: mps
2025-03-27 22:25:19,608 - INFO - Starting model training...
2025-03-27 22:25:27,451 - ERROR - Error during model training: name 'EarlyStopping' is not defined
2025-03-27 22:26:50,247 - INFO - Application terminated by user
2025-03-27 22:26:50,248 - INFO - Application shutdown
2025-03-27 22:27:44,203 - INFO - Starting Option Trading Model application
2025-03-27 22:27:44,224 - INFO - Using device: mps
2025-03-27 22:27:46,875 - INFO - Starting model training...
2025-03-27 22:31:02,753 - ERROR - Error during model training: 'torch.device' object has no attribute 'startswith'
2025-03-27 22:32:24,139 - INFO - Application terminated by user
2025-03-27 22:32:24,139 - INFO - Application shutdown
2025-03-27 22:32:30,060 - INFO - Starting Option Trading Model application
2025-03-27 22:32:30,082 - INFO - Using device: mps
2025-03-27 22:32:32,624 - INFO - Starting model training...
2025-03-27 22:33:28,908 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_IMO_20250327_223242.txt
2025-03-27 22:33:29,235 - INFO - Model training completed successfully
2025-03-27 22:37:15,819 - INFO - Starting model training...
2025-03-27 23:29:45,479 - INFO - Performance metrics saved to performance_logs/LSTM-GRU_AAPL_20250327_223726.txt
2025-03-27 23:29:45,752 - INFO - Model training completed successfully
